age,gender,split,final
43,M,2:09:27,4:47:48
38,M,2:01:07,4:47:48
60,M,2:10:56,4:47:48
42,M,2:02:54,4:47:48
45,M,2:06:15,4:47:48
32,M,2:01:26,4:47:49
27,M,2:01:45,4:47:49
35,W,1:56:34,4:47:49
51,W,1:54:15,4:47:49
45,M,1:56:43,4:47:49
35,W,1:57:39,4:47:50
50,M,2:07:43,4:47:50
39,M,1:57:57,4:47:50
52,W,1:59:21,4:47:50
27,M,2:01:30,4:47:51
41,M,2:06:56,4:47:51
46,M,2:02:34,4:47:51
59,M,2:00:26,4:47:51
49,M,2:02:36,4:47:51
35,M,2:03:11,4:47:52
41,W,2:23:12,4:47:52
31,W,2:10:44,4:47:53
46,M,2:03:16,4:47:53
50,W,2:04:53,4:47:53
41,M,2:12:03,4:47:53
22,W,2:14:10,4:47:53
23,W,2:01:42,4:47:53
38,M,1:58:55,4:47:54
23,W,1:54:15,4:47:54
44,M,1:53:51,4:47:55
28,M,2:09:02,4:47:55
45,M,2:06:19,4:47:55
25,W,2:01:02,4:47:55
49,M,1:57:04,4:47:56
51,M,2:11:39,4:47:56
41,M,2:08:50,4:47:56
53,W,1:59:16,4:47:57
47,M,1:59:30,4:47:57
43,W,2:06:28,4:47:58
44,M,1:48:55,4:47:58
42,W,1:47:45,4:47:59
30,M,2:08:23,4:48:00
49,M,1:57:24,4:48:00
30,M,1:56:43,4:48:00
29,W,1:54:00,4:48:00
49,W,2:02:13,4:48:01
31,M,1:55:05,4:48:02
53,W,2:04:57,4:48:02
43,M,2:04:44,4:48:02
30,M,1:56:46,4:48:02
50,M,2:06:27,4:48:02
55,M,1:58:10,4:48:02
34,M,1:55:56,4:48:02
40,M,1:58:23,4:48:04
40,W,2:09:37,4:48:04
38,W,2:06:23,4:48:04
26,W,2:04:00,4:48:04
40,W,2:06:29,4:48:04
55,M,2:03:12,4:48:04
34,W,1:57:10,4:48:05
18,M,2:03:42,4:48:05
34,W,1:55:45,4:48:05
37,W,1:58:41,4:48:05
62,M,2:02:42,4:48:06
41,M,1:57:33,4:48:06
41,M,1:59:41,4:48:07
36,M,2:00:26,4:48:07
38,M,2:06:32,4:48:07
28,W,1:58:34,4:48:07
35,M,2:00:51,4:48:07
38,M,2:00:40,4:48:07
43,M,1:58:59,4:48:08
54,M,2:08:27,4:48:08
30,M,2:05:23,4:48:08
30,W,2:10:17,4:48:09
32,W,1:59:49,4:48:09
43,M,1:59:00,4:48:09
46,M,2:09:19,4:48:09
46,M,2:01:06,4:48:10
29,M,1:59:01,4:48:10
40,W,2:20:11,4:48:10
51,M,2:11:31,4:48:11
43,W,2:05:54,4:48:11
38,M,2:02:46,4:48:11
58,M,1:58:12,4:48:11
31,W,2:08:47,4:48:11
46,M,1:59:06,4:48:12
42,M,1:58:59,4:48:12
54,M,2:00:04,4:48:12
28,W,2:12:52,4:48:14
30,M,1:55:31,4:48:14
54,M,2:04:09,4:48:15
52,M,1:47:15,4:48:15
30,M,2:12:18,4:48:16
17,W,2:10:12,4:48:16
30,W,2:07:59,4:48:16
25,W,2:05:38,4:48:16
47,M,2:07:38,4:48:16
37,M,2:05:09,4:48:16
37,M,2:12:02,4:48:17
35,W,1:56:11,4:48:17
44,W,2:01:54,4:48:17
58,M,1:53:45,4:48:17
34,W,2:05:34,4:48:17
33,W,1:57:16,4:48:17
36,W,2:02:18,4:48:17
35,W,2:01:51,4:48:18
36,M,2:07:43,4:48:18
26,M,2:03:26,4:48:18
32,M,1:58:44,4:48:19
50,M,2:05:01,4:48:19
43,M,1:58:37,4:48:19
32,M,1:56:28,4:48:19
52,M,2:03:42,4:48:19
26,M,2:04:03,4:48:19
50,M,1:56:30,4:48:20
40,M,1:56:26,4:48:20
29,W,2:06:10,4:48:20
37,M,2:02:49,4:48:20
36,W,1:56:52,4:48:20
30,W,2:08:45,4:48:20
48,M,2:05:01,4:48:21
26,W,2:03:33,4:48:22
25,M,1:53:53,4:48:22
56,M,2:02:19,4:48:22
51,M,2:08:17,4:48:22
31,W,2:02:54,4:48:23
51,M,1:57:59,4:48:23
52,W,2:04:16,4:48:23
41,M,2:08:19,4:48:24
24,M,2:14:46,4:48:24
21,M,1:58:11,4:48:24
43,M,2:01:20,4:48:25
29,W,1:49:57,4:48:26
35,M,2:00:38,4:48:26
46,W,2:05:37,4:48:26
47,M,2:10:40,4:48:27
50,M,2:05:27,4:48:27
40,M,2:05:15,4:48:27
19,M,1:55:24,4:48:27
30,M,2:01:19,4:48:28
54,W,2:13:39,4:48:28
55,M,2:08:51,4:48:28
41,M,2:04:03,4:48:30
60,M,1:57:22,4:48:30
67,M,2:12:05,4:48:30
31,M,2:01:14,4:48:31
21,M,1:58:03,4:48:31
25,W,2:11:16,4:48:31
55,M,1:57:41,4:48:32
61,M,1:58:42,4:48:32
56,M,2:03:34,4:48:32
42,W,2:05:54,4:48:32
30,W,2:13:12,4:48:32
57,M,1:57:47,4:48:33
24,W,1:59:08,4:48:33
36,W,1:53:57,4:48:33
33,M,1:59:59,4:48:33
65,M,2:01:23,4:48:33
27,M,1:56:12,4:48:34
35,W,1:59:07,4:48:34
43,W,2:05:07,4:48:35
43,M,2:03:30,4:48:35
27,M,2:03:17,4:48:35
40,M,2:01:28,4:48:36
54,M,1:57:27,4:48:37
27,W,2:09:04,4:48:37
38,M,1:52:49,4:48:37
54,M,1:59:54,4:48:37
40,W,2:09:34,4:48:38
43,M,2:19:27,4:48:38
24,W,2:07:59,4:48:38
56,M,1:58:25,4:48:39
29,W,2:11:30,4:48:39
36,M,2:01:56,4:48:39
48,M,2:06:42,4:48:39
55,M,1:55:51,4:48:41
38,W,2:04:31,4:48:41
44,M,1:53:35,4:48:41
35,M,2:02:46,4:48:41
24,M,1:58:31,4:48:43
42,M,2:01:21,4:48:43
51,W,2:12:10,4:48:43
29,W,2:05:06,4:48:44
30,M,2:16:32,4:48:44
22,M,2:03:16,4:48:44
43,M,1:54:17,4:48:45
41,M,2:01:25,4:48:45
61,M,2:00:43,4:48:45
41,M,1:59:00,4:48:45
41,M,2:08:07,4:48:46
49,W,2:12:24,4:48:46
24,W,2:01:04,4:48:46
49,M,2:10:14,4:48:46
49,W,2:06:35,4:48:47
31,M,1:49:38,4:48:47
47,M,2:06:20,4:48:47
30,W,2:07:22,4:48:48
44,M,1:58:27,4:48:48
59,M,2:13:10,4:48:49
45,M,1:55:23,4:48:49
33,M,2:09:40,4:48:49
39,W,2:00:14,4:48:49
42,M,1:55:02,4:48:49
31,M,1:59:09,4:48:50
47,M,1:57:47,4:48:50
53,M,2:06:36,4:48:50
36,M,2:04:25,4:48:51
30,M,2:00:16,4:48:51
64,M,2:01:52,4:48:51
33,M,2:00:07,4:48:51
31,M,1:58:58,4:48:52
55,M,1:55:42,4:48:52
35,W,2:03:17,4:48:53
40,M,2:08:45,4:48:53
38,W,2:08:08,4:48:53
35,W,2:05:47,4:48:54
36,M,1:52:16,4:48:54
31,W,2:02:26,4:48:54
51,W,1:53:31,4:48:55
32,M,1:55:38,4:48:55
59,M,1:55:29,4:48:55
34,W,2:03:12,4:48:55
42,W,2:00:39,4:48:55
31,M,2:00:45,4:48:56
37,W,2:13:16,4:48:56
48,W,2:03:28,4:48:56
28,W,1:57:19,4:48:56
50,M,2:01:12,4:48:56
40,W,2:04:51,4:48:56
43,W,2:10:15,4:48:56
43,M,1:59:05,4:48:56
43,M,2:14:32,4:48:57
33,W,2:07:20,4:48:57
36,M,1:57:53,4:48:58
36,M,2:08:38,4:48:58
26,M,2:07:36,4:48:58
33,M,1:55:59,4:48:59
39,M,1:54:26,4:48:59
66,M,1:56:57,4:48:59
34,W,2:14:36,4:48:59
56,M,1:54:19,4:49:00
46,W,1:50:42,4:49:00
61,M,2:14:58,4:49:01
32,W,1:50:34,4:49:01
47,W,2:22:55,4:49:01
24,W,1:57:56,4:49:01
51,M,2:01:58,4:49:01
55,M,1:56:43,4:49:02
58,M,2:05:45,4:49:02
47,M,2:00:54,4:49:03
47,M,1:56:05,4:49:03
30,W,1:58:03,4:49:03
33,M,2:00:42,4:49:03
43,M,1:56:34,4:49:04
43,M,2:02:14,4:49:04
37,M,1:53:44,4:49:04
34,W,2:05:36,4:49:04
46,M,2:01:02,4:49:04
24,M,1:47:12,4:49:04
44,W,2:09:34,4:49:05
48,W,2:03:37,4:49:05
47,M,2:06:06,4:49:05
54,W,2:08:21,4:49:05
37,M,2:00:44,4:49:05
47,M,2:12:49,4:49:06
33,M,2:07:04,4:49:06
35,W,2:08:40,4:49:06
50,M,2:14:21,4:49:06
34,M,1:59:05,4:49:06
31,M,2:02:45,4:49:06
43,M,1:55:27,4:49:07
49,W,2:06:37,4:49:07
50,M,2:12:10,4:49:07
43,M,2:01:56,4:49:08
61,W,1:56:38,4:49:08
39,M,2:00:09,4:49:08
63,M,2:02:40,4:49:08
55,M,1:51:53,4:49:08
34,W,2:07:14,4:49:08
57,M,1:46:25,4:49:08
51,M,1:58:42,4:49:09
46,M,1:59:09,4:49:09
41,W,2:05:50,4:49:09
31,M,2:00:51,4:49:10
38,M,2:01:20,4:49:10
26,W,2:03:04,4:49:10
43,W,2:08:08,4:49:10
43,M,1:59:46,4:49:10
45,M,1:58:48,4:49:11
52,M,2:07:11,4:49:11
54,M,2:01:22,4:49:11
48,W,2:11:34,4:49:12
48,M,1:57:22,4:49:12
26,M,1:50:50,4:49:12
29,M,1:49:41,4:49:13
35,M,2:00:26,4:49:13
46,W,2:02:01,4:49:13
36,M,1:56:43,4:49:13
32,M,2:11:10,4:49:14
31,M,2:03:09,4:49:14
42,M,1:57:28,4:49:14
30,M,1:58:56,4:49:14
27,W,2:05:48,4:49:15
44,M,1:54:39,4:49:15
27,M,1:57:32,4:49:15
46,M,2:00:05,4:49:15
26,W,2:13:49,4:49:15
41,M,2:01:28,4:49:15
52,M,1:59:16,4:49:15
35,W,2:00:09,4:49:15
34,M,1:57:44,4:49:16
32,W,2:10:15,4:49:16
36,M,2:11:44,4:49:16
35,M,2:08:36,4:49:17
36,W,2:09:52,4:49:18
33,W,2:08:37,4:49:18
38,W,2:05:07,4:49:18
25,M,1:57:56,4:49:19
47,M,2:01:52,4:49:19
28,W,2:12:10,4:49:19
52,M,1:56:35,4:49:19
50,M,2:11:21,4:49:20
39,M,2:09:02,4:49:20
36,M,1:54:37,4:49:20
53,M,2:00:39,4:49:20
54,M,2:09:41,4:49:21
43,M,1:49:05,4:49:21
26,W,2:09:16,4:49:21
31,M,2:03:08,4:49:22
36,W,2:00:53,4:49:22
50,M,2:05:37,4:49:23
35,M,2:23:44,4:49:23
38,M,1:56:43,4:49:23
38,M,2:06:36,4:49:23
38,W,2:00:34,4:49:23
29,W,2:08:46,4:49:23
18,M,1:57:55,4:49:25
32,W,2:10:22,4:49:25
41,M,2:03:34,4:49:25
64,M,2:00:33,4:49:25
40,W,2:03:14,4:49:25
35,W,1:57:10,4:49:25
36,M,2:02:30,4:49:26
52,M,2:08:32,4:49:26
26,M,1:57:43,4:49:26
39,M,2:09:33,4:49:27
51,W,2:10:46,4:49:27
42,W,2:00:02,4:49:27
37,M,2:01:12,4:49:27
49,M,1:58:35,4:49:27
49,M,2:00:40,4:49:27
49,M,1:59:12,4:49:27
51,M,2:08:48,4:49:29
42,M,1:56:23,4:49:29
60,W,2:02:04,4:49:30
37,W,2:12:34,4:49:30
54,M,2:09:15,4:49:31
54,M,2:01:13,4:49:31
45,W,1:54:31,4:49:31
29,M,2:16:39,4:49:31
49,M,1:57:07,4:49:32
54,M,2:17:14,4:49:32
45,W,2:11:35,4:49:32
31,W,2:03:49,4:49:32
23,W,2:14:28,4:49:33
34,M,1:56:04,4:49:33
47,M,1:59:42,4:49:33
50,M,2:09:16,4:49:33
35,W,1:56:33,4:49:33
47,M,2:01:27,4:49:33
40,M,2:05:00,4:49:34
38,M,1:54:57,4:49:34
60,M,1:56:44,4:49:34
53,M,2:07:56,4:49:35
51,M,2:06:15,4:49:35
33,M,1:56:48,4:49:35
50,M,2:05:33,4:49:35
54,M,2:03:38,4:49:36
27,W,2:17:01,4:49:37
32,W,2:09:33,4:49:37
52,M,2:00:28,4:49:37
42,M,1:57:02,4:49:37
39,M,1:49:23,4:49:38
41,W,2:14:25,4:49:38
35,W,2:07:24,4:49:38
39,M,2:07:12,4:49:39
37,M,2:00:19,4:49:39
51,M,1:55:21,4:49:39
33,W,2:13:28,4:49:39
31,M,2:07:26,4:49:39
53,M,2:00:19,4:49:39
27,W,1:59:53,4:49:39
26,W,1:59:38,4:49:40
32,W,1:56:58,4:49:40
44,M,2:01:47,4:49:41
34,W,2:00:16,4:49:41
44,W,2:14:25,4:49:41
49,M,1:59:56,4:49:41
34,M,1:57:46,4:49:41
56,M,2:09:06,4:49:41
38,M,2:06:32,4:49:41
42,M,2:11:34,4:49:41
28,W,2:03:32,4:49:41
27,W,2:07:36,4:49:41
43,M,2:13:19,4:49:42
33,M,1:58:26,4:49:42
36,M,2:03:08,4:49:42
23,M,1:56:59,4:49:42
35,W,1:52:34,4:49:44
50,W,2:03:36,4:49:44
43,M,1:59:43,4:49:45
26,W,1:56:20,4:49:45
47,M,1:55:25,4:49:45
61,M,2:05:02,4:49:45
26,M,2:04:58,4:49:45
37,M,1:55:04,4:49:46
47,M,1:56:40,4:49:46
32,M,2:09:09,4:49:47
22,M,2:11:53,4:49:47
36,M,1:59:42,4:49:47
48,M,2:01:08,4:49:47
19,M,1:53:38,4:49:47
67,M,2:04:19,4:49:47
52,M,2:00:22,4:49:47
44,M,1:56:18,4:49:48
30,W,2:10:14,4:49:48
42,M,1:48:24,4:49:49
35,W,1:59:03,4:49:49
33,W,2:02:31,4:49:49
26,M,2:01:44,4:49:50
31,W,2:05:45,4:49:50
49,M,2:07:14,4:49:50
30,M,2:02:29,4:49:50
42,W,2:02:46,4:49:51
27,M,2:05:03,4:49:51
49,W,2:11:54,4:49:51
34,M,2:04:25,4:49:51
30,M,1:48:54,4:49:51
27,M,1:59:53,4:49:52
33,W,2:05:21,4:49:52
30,W,1:56:58,4:49:52
34,M,2:06:01,4:49:53
59,M,2:02:56,4:49:53
48,M,2:07:35,4:49:53
44,M,2:04:50,4:49:54
27,W,2:03:43,4:49:54
51,M,1:56:12,4:49:54
38,W,2:05:43,4:49:54
45,M,2:06:31,4:49:55
52,M,2:11:33,4:49:55
56,M,2:02:12,4:49:55
54,W,1:57:53,4:49:56
47,W,2:11:34,4:49:56
24,M,1:58:45,4:49:57
44,M,2:00:46,4:49:57
52,W,2:00:36,4:49:57
43,M,2:02:04,4:49:57
35,W,2:08:35,4:49:57
23,M,2:08:46,4:49:58
45,M,2:11:57,4:49:58
40,M,2:34:57,4:49:58
53,W,2:18:18,4:49:58
48,M,1:55:57,4:49:58
55,M,2:05:52,4:49:59
33,M,1:58:16,4:49:59
49,W,2:07:19,4:50:00
30,M,1:55:26,4:50:00
28,W,2:07:23,4:50:00
32,M,2:05:29,4:50:00
42,M,1:56:05,4:50:00
37,W,1:59:20,4:50:01
45,W,2:13:43,4:50:01
22,M,1:50:24,4:50:01
39,M,2:00:14,4:50:01
44,W,2:03:41,4:50:02
48,W,2:12:03,4:50:02
32,M,1:58:58,4:50:02
26,M,1:58:06,4:50:02
37,M,2:06:38,4:50:03
34,M,1:55:25,4:50:03
32,W,2:05:23,4:50:03
31,M,1:56:35,4:50:04
33,M,1:57:02,4:50:04
31,W,1:57:55,4:50:04
60,M,2:01:17,4:50:04
43,W,2:05:38,4:50:04
30,W,2:16:41,4:50:05
30,W,2:02:47,4:50:05
26,W,2:05:09,4:50:05
38,M,2:06:47,4:50:05
42,M,2:02:11,4:50:07
55,M,2:20:14,4:50:07
35,M,2:07:15,4:50:07
40,M,2:10:57,4:50:07
39,M,2:11:46,4:50:07
38,W,2:05:34,4:50:07
41,M,1:58:05,4:50:07
33,M,2:16:06,4:50:07
43,W,2:08:41,4:50:08
43,M,2:07:43,4:50:08
50,M,2:01:55,4:50:10
62,M,1:57:52,4:50:11
38,W,2:02:07,4:50:11
43,M,2:01:13,4:50:12
25,M,1:49:50,4:50:12
37,W,2:03:39,4:50:12
50,W,2:01:54,4:50:12
35,M,2:06:42,4:50:12
59,M,1:56:41,4:50:12
47,M,2:07:03,4:50:13
36,M,1:52:48,4:50:13
35,M,2:00:32,4:50:14
39,M,2:12:29,4:50:14
40,M,2:14:58,4:50:14
24,W,2:09:23,4:50:14
39,W,2:02:21,4:50:15
45,M,1:58:58,4:50:15
36,M,1:54:50,4:50:15
22,W,2:01:14,4:50:15
49,W,2:11:03,4:50:15
39,M,2:00:00,4:50:16
40,M,2:07:30,4:50:16
36,W,2:01:29,4:50:16
45,M,1:57:53,4:50:16
42,M,2:05:50,4:50:16
46,W,2:12:25,4:50:17
30,M,1:50:42,4:50:17
30,M,1:52:18,4:50:17
33,M,1:55:39,4:50:17
23,M,2:05:23,4:50:17
37,W,2:02:23,4:50:17
49,M,2:09:40,4:50:17
27,W,2:08:45,4:50:17
34,M,1:49:03,4:50:18
19,W,2:09:07,4:50:18
39,W,2:12:17,4:50:18
28,M,2:05:33,4:50:19
51,M,2:06:13,4:50:19
38,W,2:07:42,4:50:19
50,W,1:56:35,4:50:19
48,M,1:57:46,4:50:20
26,W,2:06:58,4:50:20
28,M,2:05:24,4:50:20
39,W,2:02:47,4:50:20
28,W,1:49:40,4:50:20
38,M,2:08:08,4:50:21
29,W,2:05:13,4:50:21
48,M,2:03:54,4:50:21
29,M,1:58:43,4:50:21
26,M,1:59:17,4:50:22
34,M,1:56:41,4:50:23
28,W,2:01:45,4:50:23
29,M,2:01:07,4:50:23
29,M,2:03:37,4:50:23
55,M,1:57:05,4:50:23
36,W,2:02:12,4:50:23
55,W,1:57:34,4:50:24
42,M,1:59:39,4:50:24
36,M,1:59:14,4:50:24
57,M,2:04:35,4:50:24
32,M,1:57:47,4:50:24
23,W,1:59:20,4:50:25
30,M,1:55:45,4:50:26
32,M,2:04:43,4:50:26
32,W,2:01:27,4:50:26
24,M,1:59:29,4:50:26
28,W,2:01:37,4:50:27
60,M,1:59:42,4:50:27
46,M,1:55:18,4:50:27
39,W,1:55:29,4:50:27
30,W,2:04:34,4:50:28
47,M,2:03:35,4:50:28
34,M,2:05:23,4:50:28
44,W,2:11:18,4:50:28
52,M,1:53:12,4:50:28
39,M,2:05:37,4:50:29
37,M,2:03:01,4:50:29
43,M,2:04:32,4:50:29
38,M,1:54:12,4:50:30
41,W,2:10:26,4:50:30
49,M,1:56:45,4:50:30
30,M,2:06:27,4:50:30
54,M,2:14:54,4:50:30
28,M,2:10:25,4:50:30
49,M,2:08:25,4:50:31
44,W,2:09:41,4:50:31
44,M,2:03:11,4:50:31
40,W,2:06:54,4:50:31
53,M,1:56:38,4:50:31
39,W,2:08:24,4:50:31
40,M,2:01:13,4:50:31
43,W,1:55:08,4:50:31
36,W,2:02:06,4:50:31
36,M,1:56:09,4:50:31
50,W,2:04:17,4:50:32
29,M,2:00:03,4:50:32
49,M,2:11:25,4:50:33
31,M,2:02:08,4:50:33
38,W,2:02:31,4:50:33
34,M,1:54:14,4:50:33
43,M,2:07:44,4:50:33
40,M,1:57:11,4:50:34
43,W,1:59:20,4:50:34
27,W,2:13:54,4:50:34
44,W,2:05:00,4:50:35
46,W,2:07:43,4:50:35
44,W,2:10:21,4:50:35
44,M,2:09:38,4:50:35
39,M,2:11:57,4:50:36
40,M,2:10:56,4:50:36
33,M,2:01:33,4:50:36
39,M,1:53:49,4:50:37
31,W,2:16:08,4:50:37
45,M,1:57:41,4:50:37
34,M,1:53:52,4:50:37
26,M,2:06:19,4:50:37
44,M,2:08:32,4:50:38
64,M,2:07:27,4:50:39
54,W,1:57:29,4:50:39
47,M,1:57:18,4:50:39
36,M,2:00:52,4:50:40
25,W,2:06:43,4:50:40
60,M,2:06:16,4:50:40
40,M,1:49:47,4:50:41
36,W,1:54:19,4:50:41
30,W,2:02:13,4:50:41
30,M,2:00:41,4:50:42
57,M,1:57:45,4:50:44
26,W,2:00:07,4:50:44
52,M,2:04:28,4:50:44
50,M,2:02:56,4:50:44
50,M,2:06:02,4:50:44
27,M,2:09:58,4:50:44
47,M,2:01:12,4:50:45
49,M,2:08:24,4:50:45
44,M,2:16:35,4:50:45
55,M,1:56:30,4:50:45
25,M,1:53:46,4:50:45
44,M,2:08:16,4:50:46
60,M,2:11:04,4:50:47
36,W,2:01:51,4:50:47
52,M,2:00:04,4:50:47
43,M,1:58:36,4:50:47
64,W,2:03:13,4:50:48
50,M,2:11:51,4:50:48
53,M,2:12:03,4:50:48
69,M,2:08:38,4:50:49
31,M,2:08:04,4:50:50
30,W,2:02:44,4:50:50
58,M,2:08:37,4:50:50
59,M,1:58:20,4:50:51
45,W,2:05:26,4:50:51
35,W,2:00:59,4:50:51
20,W,2:12:07,4:50:51
57,M,1:59:32,4:50:51
27,W,2:11:39,4:50:51
44,M,2:01:01,4:50:51
37,M,1:56:08,4:50:51
54,M,2:03:29,4:50:52
41,M,1:53:07,4:50:52
32,M,1:55:53,4:50:52
53,M,2:05:54,4:50:52
54,M,2:01:07,4:50:52
55,M,2:07:58,4:50:53
48,W,2:12:04,4:50:53
42,M,1:55:31,4:50:53
56,M,2:03:35,4:50:54
43,W,2:11:23,4:50:54
39,M,2:07:11,4:50:54
38,M,2:05:43,4:50:54
41,W,2:04:22,4:50:54
38,M,2:00:43,4:50:55
51,W,2:04:24,4:50:55
35,M,1:58:53,4:50:55
19,W,2:15:09,4:50:56
41,M,1:59:07,4:50:56
22,W,1:55:29,4:50:56
52,M,2:10:34,4:50:57
37,W,2:02:30,4:50:57
35,W,2:00:40,4:50:58
33,M,2:12:33,4:50:58
33,M,2:02:15,4:50:58
41,M,1:59:12,4:50:59
41,M,2:04:02,4:50:59
46,M,2:00:21,4:51:00
42,W,1:59:55,4:51:00
30,W,2:05:09,4:51:00
54,M,2:05:36,4:51:00
42,W,2:13:58,4:51:01
68,M,2:09:00,4:51:01
34,M,2:01:32,4:51:02
37,M,2:02:37,4:51:02
28,W,2:08:31,4:51:03
55,M,1:50:41,4:51:04
39,M,2:09:01,4:51:04
44,W,2:05:48,4:51:04
35,M,2:16:32,4:51:04
49,M,2:08:51,4:51:05
60,M,2:04:37,4:51:05
32,M,2:01:34,4:51:05
31,M,1:57:34,4:51:06
36,W,2:07:46,4:51:06
48,W,2:12:09,4:51:06
29,W,2:02:40,4:51:06
37,M,1:58:29,4:51:06
38,W,2:03:04,4:51:06
53,W,2:05:43,4:51:06
25,M,1:57:15,4:51:07
34,M,2:09:39,4:51:07
30,W,2:08:06,4:51:08
42,W,2:00:02,4:51:08
48,W,2:00:49,4:51:08
54,M,2:09:36,4:51:08
49,M,2:02:25,4:51:08
33,M,2:11:30,4:51:08
30,M,2:01:08,4:51:08
57,W,1:57:29,4:51:08
32,M,2:00:00,4:51:08
42,M,2:00:44,4:51:09
36,W,2:13:33,4:51:09
30,M,2:03:54,4:51:09
49,M,1:57:15,4:51:09
36,M,2:07:26,4:51:09
36,W,2:02:59,4:51:09
45,M,1:57:29,4:51:10
43,M,1:58:16,4:51:10
45,W,2:08:10,4:51:10
43,W,2:02:34,4:51:10
49,W,2:13:45,4:51:10
40,M,2:06:32,4:51:10
59,M,2:00:06,4:51:11
27,M,2:13:47,4:51:11
49,M,2:10:50,4:51:11
25,W,2:14:50,4:51:11
26,M,1:59:39,4:51:11
42,M,2:13:32,4:51:12
46,W,2:02:25,4:51:12
21,M,1:58:35,4:51:12
34,M,1:55:52,4:51:13
30,M,2:01:09,4:51:13
51,M,2:21:54,4:51:13
45,M,2:04:06,4:51:13
37,M,1:52:42,4:51:14
41,M,2:04:33,4:51:15
27,W,2:09:44,4:51:15
49,W,2:02:37,4:51:15
38,M,2:04:40,4:51:15
57,M,2:09:06,4:51:15
47,M,1:56:21,4:51:15
39,W,1:50:32,4:51:15
49,M,2:12:09,4:51:16
39,M,1:57:41,4:51:16
31,W,2:04:19,4:51:17
23,M,1:54:44,4:51:17
53,M,2:01:13,4:51:17
34,M,2:11:27,4:51:17
26,W,2:02:04,4:51:17
44,M,2:02:25,4:51:17
44,M,1:56:31,4:51:17
49,M,2:18:53,4:51:18
48,W,2:07:50,4:51:18
41,M,2:05:58,4:51:18
44,M,2:08:01,4:51:18
46,M,2:06:30,4:51:19
24,W,2:13:12,4:51:19
40,M,1:59:53,4:51:19
34,M,2:05:56,4:51:19
43,M,2:00:50,4:51:20
45,M,2:06:29,4:51:20
51,M,2:11:40,4:51:20
45,W,2:06:28,4:51:21
57,M,2:07:13,4:51:21
28,W,2:08:40,4:51:21
43,W,2:08:58,4:51:21
34,W,2:04:20,4:51:21
40,M,2:14:27,4:51:21
32,M,2:02:31,4:51:22
39,M,1:56:52,4:51:22
39,M,2:04:55,4:51:22
41,M,1:53:16,4:51:23
46,M,1:52:59,4:51:23
47,M,2:05:28,4:51:23
58,W,2:08:20,4:51:24
33,W,1:59:52,4:51:25
45,M,1:59:16,4:51:25
24,W,2:08:32,4:51:26
55,M,2:03:47,4:51:26
47,M,1:57:30,4:51:26
26,W,2:15:02,4:51:26
46,M,1:56:41,4:51:26
48,M,1:59:30,4:51:27
38,M,2:05:10,4:51:27
34,M,1:44:26,4:51:27
37,M,1:52:39,4:51:27
47,M,1:51:16,4:51:27
39,W,2:15:10,4:51:28
42,M,2:06:28,4:51:28
42,M,1:49:38,4:51:29
40,M,2:06:11,4:51:29
38,W,2:09:26,4:51:29
52,M,2:17:16,4:51:29
40,M,1:59:32,4:51:29
30,M,2:04:38,4:51:29
36,W,2:01:52,4:51:29
29,M,2:06:33,4:51:30
46,M,2:02:36,4:51:30
35,M,2:14:26,4:51:31
47,M,1:59:16,4:51:31
46,M,2:10:50,4:51:31
30,W,2:07:49,4:51:31
61,M,2:12:36,4:51:31
38,M,2:03:42,4:51:31
26,W,2:09:40,4:51:31
51,M,2:03:14,4:51:32
35,M,1:59:32,4:51:32
34,M,2:03:22,4:51:32
36,M,2:08:56,4:51:32
28,M,1:58:33,4:51:33
36,M,1:58:42,4:51:34
20,M,2:16:53,4:51:34
32,M,2:03:11,4:51:34
37,W,2:04:25,4:51:34
40,M,2:08:03,4:51:35
31,W,2:08:12,4:51:35
49,M,2:05:32,4:51:36
37,M,2:03:54,4:51:36
37,M,2:02:05,4:51:36
34,M,2:07:51,4:51:36
41,M,1:50:32,4:51:37
31,W,2:04:17,4:51:38
44,M,1:59:22,4:51:38
29,M,2:01:11,4:51:39
23,W,2:05:18,4:51:39
32,W,2:09:12,4:51:39
39,M,2:06:36,4:51:39
29,W,2:12:07,4:51:39
59,M,2:14:52,4:51:39
44,M,2:07:04,4:51:39
63,M,2:06:47,4:51:40
36,M,2:01:10,4:51:40
38,M,1:53:20,4:51:40
40,M,1:53:12,4:51:40
55,M,1:56:58,4:51:41
43,M,2:02:13,4:51:42
41,M,1:57:10,4:51:42
53,M,2:02:34,4:51:42
24,M,1:57:29,4:51:42
36,W,2:01:18,4:51:43
48,M,2:03:21,4:51:43
45,M,2:05:25,4:51:43
29,M,1:54:49,4:51:43
32,M,2:03:05,4:51:43
48,M,1:59:32,4:51:43
43,M,2:01:47,4:51:43
31,W,2:08:59,4:51:44
39,M,2:08:16,4:51:45
37,M,1:58:40,4:51:45
43,M,2:08:45,4:51:45
27,M,1:57:17,4:51:45
54,M,2:10:22,4:51:46
47,W,2:07:30,4:51:46
42,M,2:04:07,4:51:46
43,M,2:04:59,4:51:47
37,M,2:05:16,4:51:47
39,M,2:02:17,4:51:47
25,M,1:49:22,4:51:47
25,W,2:01:58,4:51:47
48,M,2:13:56,4:51:48
39,M,2:02:58,4:51:48
40,M,2:02:40,4:51:49
32,M,2:04:55,4:51:50
43,M,2:07:53,4:51:50
36,W,2:21:19,4:51:50
